image_id,raw_score
COCO2017_train/13992,-0.03509521484375
COCO2017_train/571920,-0.019287109375
COCO2017_train/539678,-0.0543212890625
COCO2017_train/185915,-0.0531005859375
COCO2017_train/398869,-0.0411376953125
COCO2017_train/498587,-0.0277099609375
COCO2017_train/278938,-0.053802490234375
COCO2017_train/461517,-0.0389404296875
COCO2017_train/262399,-0.0477294921875
COCO2017_train/337416,-0.03570556640625
COCO2017_train/560598,-0.039459228515625
COCO2017_train/180505,-0.03369140625
COCO2017_train/353938,-0.03448486328125
COCO2017_train/223930,-0.03021240234375
COCO2017_train/295106,-0.04058837890625
COCO2017_train/522160,-0.0380859375
COCO2017_train/291182,-0.03009033203125
COCO2017_train/400124,-0.0300445556640625
COCO2017_train/154090,-0.034912109375
COCO2017_train/307034,-0.039337158203125
COCO2017_train/61602,-0.050048828125
COCO2017_train/523274,-0.035858154296875
COCO2017_train/446473,-0.036651611328125
COCO2017_train/77429,-0.033203125
COCO2017_train/15260,-0.024658203125
COCO2017_train/330611,-0.057830810546875
COCO2017_train/94092,-0.035430908203125
COCO2017_val/263594,-0.041107177734375
COCO2017_train/555357,-0.04229736328125
COCO2017_train/238562,-0.05224609375
COCO2017_train/487098,-0.04541015625
COCO2017_train/164485,-0.0465087890625
COCO2017_train/456670,-0.042266845703125
COCO2017_train/382728,-0.038116455078125
COCO2017_train/464526,-0.030487060546875
COCO2017_train/242248,-0.03369140625
COCO2017_train/64884,-0.0440673828125
COCO2017_train/302740,-0.037445068359375
COCO2017_train/157450,-0.061370849609375
COCO2017_train/202067,-0.04779052734375
COCO2017_train/540464,-0.0355224609375
COCO2017_train/465963,-0.0300445556640625
COCO2017_train/16166,-0.055999755859375
COCO2017_train/25994,-0.0440673828125
COCO2017_train/75546,-0.03643798828125
COCO2017_train/573854,-0.0377197265625
COCO2017_train/162827,-0.048553466796875
COCO2017_train/147506,-0.03460693359375
COCO2017_train/194194,-0.07147216796875
COCO2017_train/346345,-0.05706787109375
COCO2017_train/493918,-0.038330078125
COCO2017_train/482371,-0.03692626953125
COCO2017_train/395531,-0.0528564453125
COCO2017_train/115422,-0.04791259765625
COCO2017_train/86459,-0.045806884765625
COCO2017_train/454554,-0.037384033203125
COCO2017_train/334391,-0.0496826171875
COCO2017_train/359234,-0.06195068359375
COCO2017_train/107144,-0.037139892578125
COCO2017_train/195073,-0.0239715576171875
COCO2017_train/436348,-0.0404052734375
COCO2017_train/31867,-0.03350830078125
COCO2017_train/403080,-0.048797607421875
COCO2017_train/56400,-0.038848876953125
